time,coolingLoad,temperature,flow_rate_delta
2017-01-06 03:00:00,4360.88394,22.777778,1038.3057
2017-01-06 04:00:00,4645.01898,22.777778,1105.9569
2017-01-06 05:00:00,4398.16734,25.0,1047.1827000000003
2017-01-06 06:00:00,4363.5312,25.0,1038.936
2017-01-06 07:00:00,4505.1678,25.0,1072.6589999999999
2017-01-06 08:00:00,4419.6784800000005,25.0,1052.3044
2017-01-06 09:00:00,4286.22264,25.0,1020.5292000000001
2017-01-06 10:00:00,3855.8427599999995,23.888889,918.0578
2017-01-06 11:00:00,1214.11248,23.888889,289.07439999999997
2017-01-06 12:00:00,1805.35992,20.0,429.8476
2017-01-06 13:00:00,1321.90632,22.222222,314.7396
2017-01-06 14:00:00,945.92862,22.222222,225.2211
2017-01-06 15:00:00,888.9825,22.222222,211.66250000000008
2017-01-06 16:00:00,665.8344,22.222222,158.532
2017-01-06 17:00:00,576.86202,22.222222,137.34809999999993
2017-01-06 18:00:00,529.4205,22.222222,126.05249999999994
2017-01-06 19:00:00,533.83554,22.222222,127.10370000000005
2017-01-06 20:00:00,522.28008,22.222222,124.35240000000002
2017-01-06 21:00:00,549.90936,21.111111,130.93079999999995
2017-01-06 22:00:00,533.61252,20.0,127.05059999999996
2017-01-06 23:00:00,800.6922,20.0,190.64099999999996
2017-01-07 00:00:00,2828.67984,22.777778,673.4952
2017-01-07 01:00:00,3528.63378,22.222222,840.1509
2017-01-07 02:00:00,3421.78704,23.888889,814.7112
2017-01-07 03:00:00,3547.80216,25.0,844.7148
2017-01-07 04:00:00,3536.673,25.0,842.065
2017-01-07 05:00:00,3643.44288,27.222222,867.4863999999999
2017-01-07 06:00:00,2859.43896,25.0,680.8188000000001
2017-01-07 07:00:00,1463.50008,23.888889,348.45239999999984
2017-01-07 08:00:00,979.566,23.888889,233.23
2017-01-07 09:00:00,1068.99324,23.888889,254.5221999999999
2017-01-07 10:00:00,1124.04264,22.777778,267.62919999999997
2017-01-07 11:00:00,1145.6172,22.777778,272.766
